max_power_sensor_1,max_power_sensor_2,max_acceleration,max_gyroscope,class
-1.25448356359789,0.121341285518947,-0.495950222976407,-0.867485683075144,3
-0.253565826684679,-1.24374817656921,1.54109936058256,3.40274596597209,3
0.680624061100982,1.50021953005244,0.169479340280385,1.21766460297154,3
-0.200183547382642,-0.54052027185713,-0.514280573072151,-0.301450402972613,3
-0.747351910228529,-0.168223145833086,-0.418990311432106,-0.991934265942178,3
1.40128483167849,-1.24374817656921,-0.821242997944218,-0.284980702750714,3
-1.25448356359789,-0.37505488251311,-0.186105982482363,-0.111507268487256,3
-0.266911396510189,-0.209589493169091,-0.370087118163719,-0.15367550853895,3
0.373675955114264,1.50021953005244,0.620177624151405,1.15634086134043,3
-0.0533822793020378,-0.471576359630455,-0.920863928525455,-1.2895729447326,3
-1.1343734351683,-1.1196491345612,-0.834816196961048,-1.19248707489693,3
-0.787388619705057,-0.554309054302465,-0.531327133461407,-0.44708512305537,3
0.0800734189530567,-0.692196878755814,1.95337949469503,2.22507371157879,3
1.40128483167849,-0.195800710723756,-0.0827750600983303,0.285298535431013,3
1.14771900499381,1.50021953005244,0.539600902296236,0.30707372515717,3
1.40128483167849,1.36233170559909,-0.456105886300901,-0.293643664714682,3
1.40128483167849,-1.24374817656921,0.0241467148826511,-0.129532386421658,3
-0.133455698255094,-0.00275775648906703,-0.738029025358717,-0.483113363345904,3
-0.320293675812227,-0.278533405395766,-0.275815029352504,-0.0119482950780882,3
-1.25448356359789,1.50021953005244,-0.426565638538988,-0.158028964983242,3
1.25448356359789,-1.24374817656921,1.79872494796064,1.04108328602177,3
-1.25448356359789,-0.788718355873159,-0.293349797990631,-0.573385708796223,3
0.707315200752001,-0.678408096310479,-0.152624265597462,-0.321963010158631,3
0.0303543706197714,0.38370565493051,-0.0498095831955322,-0.455539162607479,4
-1.42665541912925,-0.875125749632945,1.12596011794554,-0.47006656733759,4
-1.42665541912925,-1.3552985534355,0.119265144813511,-0.792366155475117,4
-0.249839819716579,1.22725247242149,0.120314654118383,0.228334229475917,4
-0.712160233771558,1.22725247242149,1.24524384600185,1.26870591539054,4
1.36127677471744,-0.81023753290287,-0.610591571098258,-0.779937152247858,4
1.36127677471744,-1.3552985534355,-0.542239380733469,-0.549153414272624,4
-0.922305876523821,-0.60259523936663,-0.995568849715007,-0.58323712672084,4
0.156441756271129,1.22725247242149,-0.363223937589465,1.00710878075953,4
0.00233495158613632,0.17606336139427,-0.400681294058363,-0.544444275761599,4
0.702820427427013,1.22725247242149,-0.282378864948138,-0.175700362487005,4
0.800888394044736,1.22725247242149,0.630585393482376,0.119819908378932,4
1.36127677471744,1.22725247242149,0.320853577304507,1.15965066720787,4
1.36127677471744,-0.433885875868435,-0.350481461220829,-0.609656578042424,4
1.36127677471744,0.630280878504795,-0.123039956262046,-0.204179306590403,4
-1.42665541912925,-1.3552985534355,-0.12516871189518,-0.0541647481143818,4
1.26320880809971,1.22725247242149,-0.203934505012485,0.496461080300566,4
-0.277859238750214,-0.485796449252495,-0.205186368099932,-0.0985905764938698,4
-1.42665541912925,-0.0315789321419699,-0.738516530396356,-0.239698730610088,4
0.716830136943831,-0.86214810628693,4.14598354802206,4.35699801521323,4
0.590742751292473,-1.0957456865152,-0.881642651745664,-0.574433822210237,4
-1.42665541912925,1.22725247242149,-0.918436528741774,-0.0012310121358543,4
-0.36191749585112,0.0462869279341201,-0.30932406344336,-0.490302055160668,4
-1.42665541912925,1.22725247242149,-0.49964437669511,-0.395036750950668,4
0.00233495158613632,-0.0186012887959549,-0.258653503011635,0.191952925458869,4
-1.03438355265836,-0.44686351921445,-1.25924007721776,-0.638315249001925,4
0.660791298876561,-0.73237167282678,0.0778951141891972,-0.857538756894809,4
-0.558053429086565,0.889833745425095,-0.458019274429005,-0.538411010668807,4
0.54871362274202,-1.3552985534355,1.22012333709939,0.556998817853975,4
0.394606818057027,-1.3552985534355,0.569556756532163,-0.334027526255164,4
-1.22794973335391,-0.723964575370606,-0.0390943002233844,-0.80968495296053,5
-0.860553955825701,-0.210630098743165,-0.299039419567431,-0.797028316948082,5
-1.51056186991408,1.28048433336512,1.24318229657133,0.883220366277712,5
-0.450766357813462,-0.650631078709543,0.104582066804352,0.0980257675139051,5
0.948163718159352,1.19492858726055,2.02410254612673,2.15424220088548,5
0.948163718159352,-0.235074597630186,-0.471316048528674,0.566555172407285,5
0.128588522134875,1.28048433336512,-0.18704754331324,-1.11189621999425,5
0.439461872351056,-1.15174330589347,-0.854911321201771,-0.846294931965493,5
0.736204615739228,0.461593620649914,-0.184444696058315,0.489152701014561,5
1.01881675229939,0.681594110633103,-1.59355266382056,-1.69429318961557,5
-1.79317400647424,-1.15174330589347,-0.571574918014205,0.508869158050397,5
1.01881675229939,-0.723964575370606,-0.00688701367456991,0.795683739421389,5
-0.394243930501429,1.28048433336512,0.519221510403396,1.01473392132356,5
0.227502769930932,-1.15174330589347,-1.18442350805559,-1.23592415603243,5
0.750335222567237,1.28048433336512,3.2420579226819,1.38603162982674,5
-0.380113323673421,-1.15174330589347,0.732046178542876,0.178568479704343,5
-1.12903548555786,0.950483598390335,-0.420239078799933,-0.194800024943958,5
-1.79317400647424,1.28048433336512,0.946168240943985,1.05721060055123,5
1.01881675229939,-0.895076067579754,0.435171884938509,-0.17096916001155,5
1.01881675229939,1.28048433336512,0.13890481509752,-0.448159693569253,5
1.01881675229939,-0.711742325927096,-1.29818600558236,-1.97595425505438,5
-1.79317400647424,-0.699520076483585,-0.255555492306618,1.20716089219315,5
1.01881675229939,-0.430630588726354,-0.332695228796441,0.0763855755744682,5
-0.267068469049355,-1.15174330589347,0.355112591192078,-0.974954565888144,5
-1.05838245141782,-0.186185599856144,-0.0540089727045948,0.724334024002858,5
0.637290367943171,-1.15174330589347,-0.808324124528436,-0.089427011259553,5
0.806857649879269,-0.0028518582034858,-0.372208557080308,-0.527831137899467,5
0.934033111331343,1.28048433336512,-0.0247939587609517,-0.250645463643433,5
0.510114906491097,1.28048433336512,0.676316281957764,1.20115300539858,5
-0.521419391953503,-1.15174330589347,-1.4585634842431,-1.21346415435956,5
